order_item_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value
1,49.9,19.54,1,1,3,69.44
1,19.99,7.39,1,1,1,27.38
1,99.0,9.59,1,1,3,108.59
1,49.0,13.44,1,1,2,124.88
2,49.0,13.44,1,1,2,124.88
1,198.9,21.84,1,1,10,220.74
1,65.9,35.78,2,3,1,31.67
1,65.9,35.78,1,3,1,171.69
2,65.9,35.78,2,3,1,31.67
2,65.9,35.78,1,3,1,171.69
1,139.9,25.47,1,1,6,165.37
1,75.0,20.02,1,1,2,95.02
1,135.0,15.04,1,2,1,150.04
1,219.9,19.33,1,1,3,239.23
1,79.99,26.18,1,1,6,106.17
1,24.9,15.1,1,1,10,240.0
2,24.9,15.1,1,1,10,240.0
3,24.9,15.1,1,1,10,240.0
4,24.9,15.1,1,1,10,240.0
5,24.9,15.1,1,1,10,240.0
6,24.9,15.1,1,1,10,240.0
1,129.9,23.9,1,1,3,153.8
1,58.99,16.66,1,1,4,75.65
1,27.99,15.1,1,1,1,43.09
1,69.9,14.07,1,1,5,83.97
1,11.99,7.78,1,2,1,39.54
2,11.99,7.78,1,2,1,39.54
1,115.0,18.69,1,1,4,133.69
1,249.99,16.51,1,1,1,266.5
1,61.9,15.87,1,2,1,77.77
1,169.9,17.63,1,1,3,187.53
1,39.9,8.88,2,3,1,27.8
1,39.9,8.88,1,1,2,20.98
1,79.0,13.57,1,1,1,92.57
1,110.8,18.03,1,2,1,128.83
1,22.99,7.78,1,1,1,30.77
1,99.0,14.05,1,1,3,113.05
1,122.99,8.63,1,1,1,131.62
1,84.99,15.35,1,1,10,100.34
1,64.99,15.61,1,1,2,80.6
1,89.9,16.88,1,1,2,106.78
1,43.7,11.85,1,1,2,55.55
1,28.62,7.39,1,1,1,36.01
1,16.9,33.24,1,1,5,50.14
1,89.99,17.07,1,2,1,107.06
1,18.99,15.1,1,2,1,34.09
1,56.1,8.83,1,1,1,64.93
1,31.9,16.79,1,2,1,48.69
1,77.5,15.61,1,1,3,93.11
1,199.0,31.19,1,1,10,230.19
1,42.5,12.96,1,1,2,55.46
1,159.9,14.51,1,1,8,174.41
1,85.9,17.17,1,1,1,206.14
2,85.9,17.17,1,1,1,206.14
1,54.9,15.82,1,1,4,141.44
2,54.9,15.82,1,1,4,141.44
1,249.99,9.91,1,4,1,259.9
1,52.5,11.76,1,1,1,64.26
1,129.9,11.91,1,1,7,278.7
2,99.9,13.1,1,1,7,278.7
1,99.9,20.19,1,2,1,120.09
1,69.99,11.99,1,1,1,81.98
1,145.0,17.19,1,2,1,162.19
1,35.0,25.63,1,1,1,60.63
1,122.9,16.62,1,2,1,139.52
1,189.9,19.26,1,1,3,209.16
1,69.99,8.88,2,3,1,20.0
1,69.99,8.88,3,3,1,20.0
1,69.99,8.88,4,3,1,18.87
1,69.99,8.88,1,3,1,20.0
1,249.9,23.87,1,1,10,273.77
1,229.99,32.26,1,1,4,262.25
1,80.99,13.93,1,1,8,94.92
1,37.9,15.11,1,2,1,53.01
1,24.9,15.27,1,2,1,40.17
1,72.9,25.79,1,1,9,98.69
1,74.99,13.59,1,1,1,88.58
1,39.99,15.1,1,1,1,55.09
1,64.99,25.26,1,1,4,90.25
1,220.0,13.04,1,1,3,233.04
1,90.0,12.13,1,2,1,102.13
1,59.9,14.17,1,1,1,74.07
1,150.0,28.03,1,1,3,178.03
1,49.0,15.1,1,1,3,64.1
1,158.26,14.45,1,1,4,172.71
1,24.9,15.23,1,1,1,40.13
1,59.9,15.63,1,1,7,75.53
1,38.99,9.49,1,1,1,96.96
2,38.99,9.49,1,1,1,96.96
1,24.5,11.85,1,1,1,36.35
1,58.99,17.66,1,2,1,153.3
2,58.99,17.66,1,2,1,153.3
1,199.98,16.15,1,1,6,216.13
1,17.49,12.79,1,1,1,30.28
1,120.0,13.96,2,3,1,100.0
1,120.0,13.96,1,1,2,33.96
1,149.0,19.58,1,1,3,168.58
1,49.9,18.23,1,1,6,68.13
1,134.49,8.71,1,1,3,143.2
1,35.9,34.15,1,4,1,70.05
1,85.99,8.8,1,1,1,189.58
2,85.99,8.8,1,1,1,189.58
1,45.0,13.9,1,1,4,58.9
1,78.75,15.11,1,1,1,93.86
1,249.0,34.0,1,1,5,283.0
1,178.5,34.33,1,1,5,212.83
1,22.99,12.69,1,1,5,142.72
2,22.99,12.69,1,1,5,142.72
3,22.99,12.69,1,1,5,142.72
4,22.99,12.69,1,1,5,142.72
1,59.0,14.16,1,1,7,73.16
1,128.25,15.21,1,1,6,143.46
1,19.99,7.78,1,2,1,27.77
1,39.99,22.93,1,2,1,62.92
1,119.0,11.85,1,1,3,130.85
1,29.99,14.1,1,1,3,88.18
2,29.99,14.1,1,1,3,88.18
1,43.0,7.87,1,1,1,50.87
1,142.0,27.94,1,1,10,169.94
1,74.99,17.16,1,2,1,92.15
1,39.97,16.11,1,1,5,56.08
1,32.99,7.78,1,1,4,40.77
1,84.9,19.83,1,2,1,104.73
1,16.99,15.1,1,2,1,32.09
1,28.9,14.1,1,1,3,43.0
1,59.99,15.17,1,1,3,75.16
1,34.3,15.1,1,2,1,49.4
1,64.99,13.94,1,1,3,78.93
1,59.99,11.73,1,1,1,71.72
1,27.9,7.87,1,2,1,35.77
1,28.9,15.3,1,2,1,44.2
1,74.9,12.86,1,1,4,87.76
1,38.4,22.67,1,1,1,61.07
1,49.9,13.37,1,1,1,126.54
2,49.9,13.37,1,1,1,126.54
1,31.9,17.63,1,1,1,49.53
1,75.99,11.55,1,2,1,87.54
1,78.0,19.09,1,1,1,97.09
1,95.2,9.48,1,1,2,104.68
1,99.0,11.9,1,1,1,110.9
1,128.9,23.48,1,1,2,152.38
1,22.99,8.29,1,1,1,31.28
1,99.9,26.78,1,1,1,126.68
1,109.0,14.51,1,1,1,123.51
1,104.0,15.48,1,1,10,119.48
1,54.4,27.14,1,1,1,81.54
1,53.9,25.21,1,2,1,158.22
2,53.9,25.21,1,2,1,158.22
1,119.0,13.95,1,1,10,132.95
1,67.42,7.73,1,1,1,75.15
1,68.9,13.82,1,2,1,82.72
1,98.9,19.88,1,1,5,118.78
1,33.9,17.17,1,1,4,51.07
1,82.0,15.32,1,1,2,194.64
2,82.0,15.32,1,1,2,194.64
1,13.8,12.79,1,1,1,26.59
1,38.0,17.63,1,1,1,55.63
1,37.95,8.82,1,1,4,93.54
2,37.95,8.82,1,1,4,93.54
1,104.97,14.48,1,1,5,119.45
1,109.99,13.11,1,1,2,110.0
1,109.99,13.11,2,1,1,13.1
1,33.85,11.85,4,3,1,1.63
1,33.85,11.85,5,3,1,4.07
1,33.85,11.85,6,3,1,2.43
1,33.85,11.85,3,3,1,1.63
1,33.85,11.85,2,3,1,1.63
1,33.85,11.85,1,1,3,34.31
1,215.0,26.35,1,2,1,241.35
1,34.98,8.72,1,2,1,43.7
1,157.0,21.94,1,1,3,357.88
2,157.0,21.94,1,1,3,357.88
1,237.6,16.41,1,1,5,254.01
1,44.99,18.23,1,2,1,63.22
1,56.99,15.15,1,1,1,72.14
1,39.9,15.98,1,1,4,55.88
1,34.99,11.85,1,2,1,46.84
1,150.0,31.8,1,1,10,181.8
1,79.9,18.14,1,1,1,98.04
1,36.9,17.6,1,2,1,54.5
1,139.9,34.84,1,1,8,174.74
1,105.0,22.6,1,1,7,127.6
1,19.9,14.1,1,1,1,14.0
1,19.9,14.1,2,3,1,20.0
1,59.99,8.88,1,1,5,68.87
1,49.0,16.6,1,1,1,65.6
1,139.0,20.16,1,1,1,159.16
1,209.9,31.31,1,2,1,241.21
1,29.99,7.39,1,2,1,37.38
1,269.9,35.69,1,1,10,305.59
1,27.0,8.72,1,1,3,35.72
1,49.9,10.4,1,2,1,140.06
2,74.9,4.86,1,2,1,140.06
1,99.9,17.95,1,1,4,117.85
1,86.0,7.86,1,1,4,93.86
1,79.0,18.35,1,1,4,97.35
1,34.99,7.78,1,1,2,42.77
1,199.0,30.92,1,1,6,229.92
1,74.9,23.94,1,1,2,162.22
2,61.9,1.48,1,1,2,162.22
1,53.9,21.35,1,3,1,150.5
2,53.9,21.35,1,3,1,150.5
1,199.9,18.14,1,2,1,218.04
1,56.99,15.15,1,1,2,72.14
1,49.9,18.59,1,3,1,68.49
1,86.9,21.1,1,2,1,108.0
1,127.48,12.39,1,1,10,279.74
2,127.48,12.39,1,1,10,279.74
1,40.0,7.39,1,1,1,47.39
1,100.0,34.5,1,1,2,134.5
1,170.0,30.44,1,1,6,1202.64
2,170.0,30.44,1,1,6,1202.64
3,170.0,30.44,1,1,6,1202.64
4,170.0,30.44,1,1,6,1202.64
5,170.0,30.44,1,1,6,1202.64
6,170.0,30.44,1,1,6,1202.64
1,248.0,27.63,1,1,10,275.63
1,69.9,23.36,1,1,1,93.26
1,48.9,12.6,1,1,1,61.5
1,37.5,19.59,1,1,3,57.09
1,10.5,18.23,1,2,1,28.73
1,49.0,14.16,1,1,3,63.16
1,69.99,15.25,1,1,1,85.24
1,70.0,17.74,1,1,8,87.74
1,199.0,17.83,1,2,1,216.83
1,149.99,15.81,1,1,2,165.8
1,84.99,8.79,1,1,1,93.78
1,120.0,21.68,1,2,1,141.68
1,64.9,16.7,1,1,5,163.2
2,64.9,16.7,1,1,5,163.2
1,189.42,18.04,1,1,3,207.46
1,18.9,16.79,1,1,1,35.69
1,19.9,14.52,1,1,3,34.42
1,128.9,21.01,1,1,2,149.91
1,180.0,9.56,1,2,1,189.56
1,58.0,7.87,1,4,1,65.87
1,166.99,23.04,1,1,2,190.03
1,120.0,23.99,1,1,10,143.99
1,28.9,15.23,1,1,1,44.13
1,36.9,19.32,1,2,1,56.22
1,49.9,12.93,1,2,1,62.83
1,8.1,15.1,1,1,1,23.2
1,109.9,18.02,1,1,1,127.92
1,44.9,16.6,1,1,3,61.5
1,14.99,15.1,1,2,1,60.18
2,14.99,15.1,1,2,1,60.18
1,16.9,15.1,1,2,1,64.0
2,16.9,15.1,1,2,1,64.0
1,209.0,20.99,1,1,4,229.99
1,38.5,7.94,1,1,2,46.44
1,19.95,8.3,1,1,1,28.25
1,76.0,7.79,1,4,1,83.79
1,177.65,15.24,1,1,2,92.89
1,177.65,15.24,2,3,1,100.0
1,29.0,9.27,1,1,1,38.27
1,68.8,15.23,1,1,5,84.03
1,54.6,14.13,1,1,1,68.73
1,37.0,7.52,1,2,1,44.52
1,89.9,12.13,1,2,1,102.03
1,5.5,7.39,1,1,1,77.34
2,5.5,7.39,1,1,1,77.34
3,5.5,7.39,1,1,1,77.34
4,5.5,7.39,1,1,1,77.34
5,5.5,7.39,1,1,1,77.34
6,5.5,7.39,1,1,1,77.34
1,24.99,7.78,1,4,1,32.77
1,188.99,12.34,1,1,4,201.33
1,119.9,13.86,1,1,3,133.76
1,29.0,8.36,1,2,1,37.36
1,22.9,16.79,1,1,1,39.69
1,65.0,13.12,1,1,1,78.12
1,119.0,17.08,1,1,3,136.08
1,109.9,9.98,1,1,2,119.88
1,39.99,22.06,1,2,1,62.05
1,114.9,13.82,1,1,4,128.72
1,99.9,16.46,1,1,2,116.36
1,110.32,19.68,1,1,4,130.0
1,19.9,7.39,1,1,1,27.29
1,139.99,16.19,1,1,6,156.18
1,24.5,15.1,1,1,2,39.6
1,99.0,17.94,1,2,1,116.94
1,53.99,17.66,1,1,1,71.65
1,78.75,17.39,1,1,7,96.14
1,20.99,8.72,1,2,1,29.71
1,49.9,15.1,1,1,1,65.0
1,44.95,14.52,1,1,5,59.47
1,29.99,7.78,1,1,3,37.77
1,21.9,12.79,1,1,3,34.69
1,24.99,7.78,1,1,3,32.77
1,18.99,7.39,1,4,1,52.76
2,18.99,7.39,1,4,1,52.76
1,12.5,15.1,1,1,1,27.6
1,188.0,15.07,1,1,6,203.07
1,18.9,15.1,1,1,1,34.0
1,32.9,24.9,1,2,1,57.8
1,39.9,12.85,1,1,1,52.75
1,139.9,21.47,1,1,1,161.37
1,125.0,15.04,1,1,2,140.04
1,39.99,11.2,1,2,1,141.24
2,69.9,20.15,1,2,1,141.24
1,35.99,14.08,1,1,3,50.07
1,89.8,12.02,1,1,4,101.82
1,32.9,15.1,1,1,2,96.0
2,32.9,15.1,1,1,2,96.0
1,29.99,15.1,2,3,1,3.07
1,29.99,15.1,1,1,4,42.02
1,110.0,34.31,1,1,5,144.31
1,89.99,7.49,1,1,6,97.48
1,51.5,17.61,1,1,3,138.22
2,51.5,17.61,1,1,3,138.22
1,113.0,21.28,1,1,2,134.28
1,34.99,25.38,1,2,1,60.37
1,134.9,14.3,1,1,1,149.2
1,106.94,18.46,1,1,2,125.4
1,29.5,16.11,1,1,2,45.61
1,62.9,12.48,1,2,1,150.76
2,62.9,12.48,1,2,1,150.76
1,89.0,19.81,1,1,1,108.81
1,35.33,18.35,1,1,1,9.94
1,35.33,18.35,2,3,1,43.74
1,192.2,30.94,1,1,3,223.14
1,89.9,15.38,1,1,2,105.28
1,35.9,15.1,1,1,3,51.0
1,35.0,7.39,1,2,1,84.78
2,35.0,7.39,1,2,1,84.78
1,144.99,31.89,1,2,1,176.88
1,119.94,34.2,1,1,1,154.14
1,83.99,12.93,1,1,4,96.92
1,116.99,17.26,1,2,1,134.25
1,36.8,14.1,1,1,2,50.9
1,170.0,16.82,1,1,6,186.82
1,19.9,16.79,1,2,1,36.69
1,79.9,19.75,1,1,2,99.65
1,169.9,22.66,1,1,8,192.56
1,180.0,18.54,1,1,2,198.54
1,103.9,13.17,1,1,3,117.07
1,89.99,12.97,1,1,5,102.96
1,126.12,16.32,1,1,2,142.44
1,31.8,17.92,1,1,1,99.44
2,31.8,17.92,1,1,1,99.44
1,34.99,9.09,1,1,1,44.08
1,179.99,27.58,1,1,10,207.57
1,19.9,16.79,1,2,1,36.69
1,79.0,23.13,1,1,1,102.13
1,49.8,15.1,1,1,2,64.9
1,229.9,34.77,1,1,4,264.67
1,31.9,16.79,1,2,1,48.69
1,69.9,17.42,1,2,1,87.32
1,229.99,18.86,1,1,5,248.85
1,79.0,14.3,1,1,1,93.3
1,59.0,21.21,1,1,4,80.21
1,18.0,19.04,2,4,1,37.04
1,55.0,7.94,1,1,1,62.94
1,29.9,7.79,1,2,1,37.69
1,99.0,15.45,1,1,1,53.08
1,99.0,15.45,2,3,1,61.37
1,22.0,12.81,1,1,1,34.81
1,145.99,33.47,1,1,4,179.46
1,228.0,35.4,1,1,10,263.4
1,22.9,13.5,1,1,1,36.4
1,89.9,23.21,1,2,1,113.11
1,59.99,13.54,1,1,1,73.53
1,259.9,19.25,1,2,1,279.15
1,158.0,20.08,1,1,4,178.08
1,16.5,7.39,1,1,4,42.83
2,11.55,7.39,1,1,4,42.83
1,54.4,9.34,1,1,1,63.74
1,131.99,25.55,1,1,3,157.54
1,54.16,12.48,1,1,2,66.64
1,49.9,12.69,1,2,1,62.59
1,125.0,17.44,1,2,1,142.44
1,99.0,13.71,1,1,3,112.71
1,79.9,16.32,1,2,1,96.22
1,219.9,10.35,1,1,1,230.25
1,129.2,15.65,1,1,3,144.85
1,139.9,35.35,1,1,10,175.25
1,44.99,18.23,1,1,6,63.22
1,53.9,17.63,1,1,1,71.53
1,44.89,24.48,1,1,1,208.11
2,44.89,24.48,1,1,1,208.11
3,44.89,24.48,1,1,1,208.11
1,44.99,7.39,1,1,1,52.38
1,79.9,16.81,1,1,2,96.71
1,59.9,13.44,1,1,1,73.34
1,35.0,12.43,1,1,4,47.43
1,105.99,14.35,1,3,1,120.34
1,25.99,18.28,1,4,1,44.27
1,76.9,16.3,1,1,3,93.2
1,69.0,23.35,1,1,4,92.35
1,106.0,10.05,1,1,1,116.05
1,32.99,7.39,1,1,1,40.38
1,116.9,14.16,1,1,1,131.06
1,12.9,7.39,1,2,1,60.87
2,12.9,7.39,1,2,1,60.87
3,12.9,7.39,1,2,1,60.87
1,38.99,11.73,1,2,1,101.44
2,38.99,11.73,1,2,1,101.44
1,39.9,17.06,1,2,1,56.96
1,199.0,19.63,1,1,6,218.63
1,23.7,8.82,1,2,1,32.52
1,119.99,16.47,1,1,3,136.46
1,155.99,34.89,1,1,6,190.88
1,87.0,25.71,1,1,10,612.99
2,192.0,12.86,1,1,10,612.99
3,76.0,12.86,1,1,10,612.99
4,87.0,25.71,1,1,10,612.99
5,81.0,12.85,1,1,10,612.99
1,29.9,8.55,2,3,1,26.38
1,29.9,8.55,1,1,1,12.07
1,49.9,16.11,1,1,2,66.01
1,18.9,15.1,1,1,1,34.0
1,199.9,16.15,1,1,4,216.05
1,39.0,19.46,1,4,1,58.46
1,159.99,9.41,1,1,5,169.4
1,99.0,16.32,1,1,5,115.32
1,110.0,0.0,1,1,5,110.0
1,29.5,16.11,1,1,1,45.61
1,39.9,16.79,1,2,1,56.69
1,27.9,14.52,1,2,1,42.42
1,89.9,16.88,1,1,8,106.78
1,47.9,9.34,1,1,1,57.24
1,69.99,18.37,1,1,3,88.36
1,189.0,21.86,1,1,3,210.86
1,29.5,16.11,1,1,1,45.61
1,186.0,22.14,1,1,4,208.14
1,57.9,7.67,1,1,4,65.57
1,107.9,9.11,1,1,1,117.01
1,99.99,17.14,1,1,4,117.13
1,32.98,7.78,1,1,1,40.76
1,59.9,9.0,1,2,1,137.8
2,59.9,9.0,1,2,1,137.8
1,49.9,17.6,1,1,1,67.5
1,25.0,7.78,1,1,6,65.56
2,25.0,7.78,1,1,6,65.56
1,48.3,8.27,1,1,1,56.57
1,29.9,7.78,1,1,1,37.68
2,39.9,22.04,1,2,1,153.06
1,36.4,15.36,1,1,1,51.76
1,33.99,11.26,1,1,2,90.5
2,33.99,11.26,1,1,2,90.5
1,59.9,24.29,1,1,3,84.19
1,24.9,15.79,1,1,2,40.69
1,35.0,7.94,1,2,1,42.94
1,47.08,8.29,1,1,1,55.37
1,89.99,9.44,1,1,8,99.43
1,93.0,11.28,1,1,3,104.28
1,70.0,21.57,1,1,4,91.57
1,39.99,18.23,1,1,1,58.22
1,69.0,14.23,1,1,3,83.23
1,40.99,19.32,1,1,1,60.31
1,209.8,19.36,1,1,1,229.16
1,189.9,8.67,1,1,1,198.57
1,225.0,19.35,1,2,1,244.35
1,35.9,14.52,1,2,1,50.42
1,34.9,12.69,1,1,4,47.59
1,69.9,11.1,1,1,2,81.0
1,19.2,8.29,1,1,1,27.49
1,45.9,17.07,1,2,1,178.21
2,55.0,17.07,1,2,1,178.21
3,38.9,4.27,1,2,1,178.21
1,49.9,19.32,1,1,10,207.66
2,49.9,19.32,1,1,10,207.66
3,49.9,19.32,1,1,10,207.66
1,229.0,34.87,1,2,1,263.87
1,49.0,15.1,1,3,1,64.1
1,118.0,13.49,1,1,2,131.49
1,89.9,16.39,1,1,6,106.29
1,99.9,17.61,1,1,2,117.51
1,75.0,20.58,1,2,1,95.58
1,120.0,26.46,1,2,1,146.46
1,19.69,7.4,1,4,1,27.09
1,60.0,16.18,1,1,1,76.18
1,118.9,15.93,1,2,1,134.83
1,79.9,15.44,1,1,1,95.34
1,89.99,16.39,1,2,1,106.38
1,144.0,13.45,1,2,1,157.45
1,139.9,16.29,1,1,2,156.19
1,67.9,16.92,1,2,1,84.82
1,95.0,17.95,1,1,1,112.95
1,83.99,8.75,1,1,1,92.74
1,87.99,17.87,1,1,5,105.86
1,99.9,21.78,1,1,1,121.68
1,50.1,12.69,1,1,5,125.58
2,50.1,12.69,1,1,5,125.58
1,144.99,18.59,1,2,1,163.58
1,104.99,17.98,1,1,1,122.97
1,52.0,17.61,1,1,1,69.61
1,68.0,8.29,1,2,1,152.58
2,68.0,8.29,1,2,1,152.58
1,159.9,29.52,1,1,2,189.42
1,38.9,15.1,1,1,1,54.0
1,174.0,16.98,1,1,6,190.98
1,89.9,15.38,1,1,2,105.28
1,26.3,8.29,1,1,1,34.59
1,84.99,12.93,1,1,2,97.92
1,24.9,8.27,1,1,1,33.17
1,29.99,8.29,1,1,1,38.28
1,146.0,13.68,1,1,6,159.68
1,37.49,15.1,1,2,1,52.59
1,120.0,18.09,1,1,2,138.09
1,55.97,9.74,1,1,1,65.71
1,54.87,15.59,1,1,1,70.46
1,99.9,17.95,1,1,8,117.85
1,69.9,16.25,1,1,1,172.3
2,69.9,16.25,1,1,1,172.3
1,95.0,23.25,1,1,2,118.25
1,239.9,13.18,1,1,10,253.08
1,156.99,25.95,1,2,1,182.94
1,59.9,13.44,1,2,1,73.34
1,25.0,7.44,1,1,1,32.44
1,37.9,16.11,1,2,1,54.01
1,165.0,27.82,1,1,2,192.82
1,39.99,16.11,1,1,1,56.1
1,21.89,19.04,1,1,1,40.93
1,79.0,14.3,1,1,9,93.3
1,75.0,7.78,1,1,1,82.78
1,50.9,17.93,1,1,3,68.83
1,56.0,16.15,1,1,1,72.15
1,89.0,22.33,1,1,10,111.33
1,238.9,13.17,1,1,3,252.07
1,29.99,7.78,1,1,2,37.77
1,27.99,7.78,1,1,1,35.77
1,195.0,27.45,1,1,1,222.45
1,46.99,15.43,1,1,1,62.42
1,98.63,21.18,1,1,8,119.81
1,129.0,21.74,1,2,1,150.74
1,39.9,20.75,1,1,1,60.65
1,21.9,10.96,1,2,1,32.86
1,99.7,15.45,1,2,1,115.15
1,89.9,13.65,1,1,3,103.55
1,120.0,17.75,1,1,3,137.75
1,199.0,24.26,1,1,4,223.26
1,74.9,15.27,1,1,1,90.17
1,220.89,27.87,1,2,1,497.52
2,220.89,27.87,1,2,1,497.52
1,39.99,7.39,1,1,1,47.38
1,14.0,14.1,1,2,1,28.1
1,47.6,11.85,1,1,5,59.45
1,67.9,12.61,1,1,2,80.51
1,69.9,15.24,1,1,1,85.14
1,220.0,19.42,1,1,10,239.42
1,89.0,16.87,1,1,1,105.87
1,49.9,20.99,1,2,1,70.89
1,14.0,13.37,1,2,1,54.74
2,14.0,13.37,1,2,1,54.74
1,109.9,9.14,1,1,3,119.04
1,74.9,16.28,1,2,1,273.54
2,74.9,16.28,1,2,1,273.54
3,74.9,16.28,1,2,1,273.54
1,94.99,11.29,1,1,2,106.28
1,120.0,26.46,1,1,7,146.46
1,88.0,23.2,1,1,3,111.2
1,99.9,11.31,1,1,10,111.21
1,215.0,16.26,1,1,1,231.26
1,36.99,11.85,1,1,1,48.84
1,198.9,20.3,1,1,4,219.2
1,29.0,7.46,1,1,3,36.46
1,19.99,16.11,1,1,1,36.1
1,122.99,14.61,1,3,1,137.6
1,102.9,17.97,1,1,1,120.87
1,81.49,15.67,1,1,1,97.16
1,89.9,11.24,1,1,2,101.14
1,75.8,23.25,1,1,2,99.05
1,159.9,12.32,1,1,3,172.22
1,72.0,18.38,1,1,1,90.38
1,110.32,8.03,1,1,2,118.35
1,54.0,16.35,1,2,1,70.35
1,121.85,18.73,1,1,2,140.58
1,139.99,34.34,1,1,3,174.33
1,178.5,17.96,1,2,1,196.46
1,14.9,18.23,1,2,1,33.13
1,37.0,16.79,1,2,1,53.79
1,14.9,16.79,1,1,1,31.69
1,59.9,12.15,1,4,1,72.05
1,110.0,16.03,1,1,2,126.03
1,74.9,11.73,1,1,6,86.63
1,110.0,0.0,1,2,1,110.0
1,102.0,15.46,1,1,4,117.46
1,77.98,16.52,1,1,5,94.5
1,179.9,21.75,1,1,4,201.65
1,67.0,18.57,1,1,1,85.57
1,27.99,15.79,1,1,4,43.78
1,69.9,11.1,1,1,1,81.0
1,129.9,13.93,1,1,5,143.83
1,59.9,15.86,1,1,3,75.76
1,179.96,28.45,1,1,10,208.41
1,49.0,22.06,1,1,1,71.06
1,129.9,18.16,1,1,10,148.06
1,199.0,16.14,1,2,1,215.14
1,205.0,17.06,1,1,2,222.06
1,45.99,22.06,1,1,6,68.05
1,29.99,18.77,1,1,4,97.52
2,29.99,18.77,1,1,4,97.52
1,77.9,23.35,1,1,8,101.25
1,65.0,18.33,1,1,1,83.33
1,169.0,16.94,1,1,6,185.94
1,99.9,12.6,1,1,1,112.5
1,139.9,7.84,1,1,1,147.74
1,120.0,34.64,1,1,5,154.64
1,59.9,20.5,1,1,2,160.8
2,59.9,20.5,1,1,2,160.8
1,29.9,19.11,1,1,10,165.05
2,29.9,11.47,1,1,10,165.05
3,14.95,18.35,1,1,10,165.05
4,29.9,11.47,1,1,10,165.05
1,19.49,7.88,1,1,2,54.74
2,19.49,7.88,1,1,2,54.74
1,47.65,7.39,1,1,1,55.04
1,23.99,11.85,1,1,1,35.84
1,178.5,18.25,1,1,4,196.75
1,19.9,15.1,1,1,7,72.0
2,21.9,15.1,1,1,7,72.0
1,29.5,13.08,1,1,4,48.13
1,64.9,8.88,1,1,1,73.78
1,21.9,10.96,1,1,3,32.86
1,69.99,27.44,1,1,1,97.43
1,49.0,17.67,1,1,2,66.67
1,215.0,23.33,1,1,6,476.66
2,215.0,23.33,1,1,6,476.66
1,39.9,17.19,1,1,1,25.31
1,39.9,17.19,2,3,1,31.78
1,56.99,7.78,1,1,3,64.77
1,44.99,25.63,1,2,1,70.62
1,269.9,35.29,1,1,6,305.19
1,149.65,19.15,1,2,1,168.8
1,65.0,15.2,1,1,1,80.2
1,15.0,7.39,1,1,1,22.39
1,32.0,26.89,1,1,3,58.89
1,32.0,23.02,1,1,2,55.02
1,97.9,12.19,1,1,2,110.09
1,32.9,18.23,1,1,1,51.13
1,16.9,8.72,1,2,1,25.62
1,262.0,19.4,1,1,5,562.8
2,262.0,19.4,1,1,5,562.8
1,58.9,25.25,1,1,2,84.15
1,29.9,15.1,1,1,4,45.0
1,97.9,17.97,1,2,1,231.74
2,97.9,17.97,1,2,1,231.74
1,27.99,15.23,1,1,1,43.22
1,120.0,21.5,1,1,2,141.5
1,79.0,15.3,1,1,2,188.6
2,79.0,15.3,1,1,2,188.6
1,169.99,10.12,1,1,10,180.11
1,38.9,15.79,1,1,2,54.69
1,26.4,15.29,1,1,1,41.69
1,42.99,15.1,1,1,1,58.09
1,29.9,7.71,1,4,1,37.61
1,36.9,24.85,1,2,1,237.72
2,32.9,0.32,1,2,1,237.72
3,32.9,0.32,1,2,1,237.72
4,36.9,24.85,1,2,1,237.72
5,22.9,1.0,1,2,1,237.72
6,22.9,1.0,1,2,1,237.72
1,29.9,15.1,1,1,1,45.0
1,109.9,18.02,1,1,3,127.92
1,18.99,14.1,1,2,1,33.09
1,109.0,9.51,1,1,3,118.51
1,102.0,18.59,1,1,6,120.59
1,18.7,8.72,1,2,1,27.42
1,49.9,12.69,1,1,2,125.18
2,49.9,12.69,1,1,2,125.18
1,115.87,15.57,1,2,1,131.44
1,169.99,17.67,1,2,1,187.66
1,169.99,8.21,1,2,1,178.2
1,12.99,15.1,1,1,2,28.09
1,59.9,11.03,1,1,3,70.93
1,157.9,29.51,1,1,6,187.41
1,119.5,27.38,1,1,3,146.88
1,65.99,18.03,1,2,1,84.02
1,239.9,8.93,1,1,5,248.83
1,44.9,9.09,1,1,1,53.99
1,18.69,17.6,1,1,1,36.29
1,49.9,14.1,1,2,1,64.0
1,89.9,14.38,1,1,1,104.28
1,16.9,15.1,1,1,1,32.0
1,69.9,17.74,1,1,5,175.28
2,69.9,17.74,1,1,5,175.28
1,59.99,16.18,1,1,2,76.17
1,56.99,8.72,1,1,1,65.71
1,37.9,9.02,1,1,3,46.92
1,49.99,21.18,1,1,1,71.17
1,117.7,18.7,1,1,6,136.4
1,58.99,17.32,1,1,1,76.31
1,99.99,16.67,1,1,2,116.66
1,18.9,22.06,1,1,1,40.96
1,89.18,12.01,1,1,1,101.19
1,239.9,15.43,1,1,5,255.33
1,59.9,11.92,1,1,1,71.82
1,55.49,9.94,1,1,1,65.43
1,109.99,18.35,1,1,1,128.34
1,215.0,21.0,1,1,3,236.0
1,90.0,17.07,1,1,1,107.07
1,53.0,18.79,1,2,1,143.59
2,53.0,18.8,1,2,1,143.59
1,49.99,11.37,1,1,3,61.36
1,94.0,21.5,1,2,1,115.5
1,29.99,15.1,1,2,1,45.09
